,HHPER,HHPERTRIP,origin,origin_dwell,origin_ST,origin_ET,trip_ET,TT,MODE
3646,14459893,1445989301.0,home,13.583333333333332,17.916666666666668,7.5,7.583333333333333,0.08333333333333304,shared
3647,14459893,1445989311.0,school,10.166666666666668,7.583333333333333,17.75,17.916666666666668,0.16666666666666785,shared
3648,14466363,1446636301.0,home,19.25,13.0,8.25,8.5,0.25,shared
3649,14466363,1446636311.0,school,4.25,8.5,12.75,13.0,0.25,shared
3650,14466364,1446636401.0,home,19.25,13.0,8.25,8.5,0.25,shared
3651,14466364,1446636411.0,school,4.25,8.5,12.75,13.0,0.25,shared
3652,14466903,1446690301.0,home,13.05,18.216666666666665,7.266666666666667,7.75,0.4833333333333334,drive_alone
3653,14466903,1446690311.0,school,10.0,7.75,17.75,18.216666666666665,0.466666666666665,drive_alone
3654,14468341,1446834101.0,home,12.166666666666664,19.416666666666668,7.583333333333333,7.916666666666667,0.3333333333333339,drive_alone
3655,14468341,1446834111.0,school,4.666666666666667,7.916666666666667,12.583333333333334,19.416666666666668,6.833333333333334,drive_alone
3656,14476611,1447661101.0,home,21.5,12.25,9.75,10.0,0.25,drive_alone
3657,14476611,1447661111.0,school,2.0,10.0,12.0,12.25,0.25,drive_alone
3658,14477341,1447734101.0,home,13.0,18.5,7.5,9.0,1.5,WTranW
3659,14477341,1447734111.0,school,8.5,9.0,17.5,18.5,1.0,WTranDr
3660,14479513,1447951301.0,home,16.333333333333336,15.166666666666666,7.5,7.666666666666667,0.16666666666666696,shared
3661,14479513,1447951311.0,school,6.999999999999999,7.666666666666667,14.666666666666666,15.166666666666666,0.5,walk
3662,14479514,1447951401.0,home,16.416666666666664,15.083333333333334,7.5,7.833333333333333,0.33333333333333304,shared
3663,14479514,1447951411.0,school,6.833333333333333,7.833333333333333,14.666666666666666,15.083333333333334,0.41666666666666785,walk
3664,14479515,1447951501.0,home,16.333333333333336,15.166666666666666,7.5,7.833333333333333,0.33333333333333304,shared
3665,14479515,1447951511.0,school,6.833333333333333,7.833333333333333,14.666666666666666,15.166666666666666,0.5,walk
3666,14479516,1447951601.0,home,16.333333333333336,15.166666666666666,7.5,7.833333333333333,0.33333333333333304,shared
3667,14479516,1447951611.0,school,6.750000000000001,7.833333333333333,14.583333333333334,15.166666666666666,0.5833333333333321,walk
3668,14479517,1447951701.0,home,15.0,16.5,7.5,8.033333333333333,0.5333333333333332,shared
3669,14479517,1447951711.0,school,7.966666666666667,8.033333333333333,16.0,16.5,0.5,walk
3670,14480673,1448067301.0,home,16.666666666666664,14.333333333333334,7.0,7.5,0.5,shared
3671,14480673,1448067311.0,school,6.333333333333334,7.5,13.833333333333334,14.333333333333334,0.5,shared
3672,14482643,1448264301.0,home,18.583333333333336,16.25,10.833333333333334,11.083333333333334,0.25,shared
3673,14482643,1448264311.0,school,2.9333333333333336,11.083333333333334,14.016666666666667,16.25,2.2333333333333325,shared
3674,14483784,1448378401.0,home,16.416666666666664,15.333333333333334,7.75,7.966666666666667,0.21666666666666679,walk
3675,14483784,1448378411.0,school,7.033333333333333,7.966666666666667,15.0,15.333333333333334,0.3333333333333339,walk
3676,14483785,1448378501.0,home,16.1,15.366666666666667,7.466666666666667,7.75,0.2833333333333332,walk
3677,14483785,1448378511.0,school,7.166666666666666,7.75,14.916666666666666,15.366666666666667,0.45000000000000107,walk
3678,14483786,1448378601.0,home,16.71666666666667,14.916666666666666,7.633333333333333,7.866666666666667,0.23333333333333428,walk
3679,14483786,1448378611.0,school,6.883333333333333,7.866666666666667,14.75,14.916666666666666,0.16666666666666607,walk
3680,14484263,1448426301.0,home,20.0,11.916666666666666,7.916666666666667,8.0,0.08333333333333304,WSBusW
3681,14484263,1448426311.0,school,3.5,8.0,11.5,11.916666666666666,0.4166666666666661,WSBusW
3682,14489894,1448989401.0,home,13.5,18.0,7.5,7.666666666666667,0.16666666666666696,shared
3683,14489894,1448989411.0,school,9.666666666666664,7.666666666666667,17.333333333333332,18.0,0.6666666666666679,shared
3684,14489992,1448999201.0,home,16.916666666666668,14.5,7.416666666666667,7.5,0.08333333333333304,WSBusW
3685,14489992,1448999211.0,school,6.5,7.5,14.0,14.5,0.5,shared
3686,14490241,1449024101.0,home,10.5,21.5,8.0,14.633333333333333,6.633333333333333,drive_alone
3687,14490241,1449024111.0,school,6.366666666666667,14.633333333333333,21.0,21.5,0.5,drive_alone
3688,14490244,1449024401.0,home,16.366666666666667,17.316666666666666,9.683333333333334,10.433333333333334,0.75,drive_alone
3689,14490244,1449024411.0,school,6.166666666666668,10.433333333333334,16.6,17.316666666666666,0.716666666666665,drive_alone
3690,14490283,1449028301.0,home,13.666666666666668,18.333333333333332,8.0,8.416666666666666,0.4166666666666661,shared
3691,14490283,1449028311.0,school,6.783333333333333,8.416666666666666,15.2,18.333333333333332,3.133333333333333,shared
3692,14490284,1449028401.0,home,13.666666666666668,18.333333333333332,8.0,8.166666666666666,0.16666666666666607,shared
3693,14490284,1449028411.0,school,9.833333333333334,8.166666666666666,18.0,18.333333333333332,0.33333333333333215,shared
3694,14491523,1449152301.0,home,16.75,15.0,7.75,7.916666666666667,0.16666666666666696,shared
3695,14491523,1449152311.0,school,6.916666666666667,7.916666666666667,14.833333333333334,15.0,0.16666666666666607,shared
3696,14491524,1449152401.0,home,16.75,15.0,7.75,7.916666666666667,0.16666666666666696,shared
3697,14491524,1449152411.0,school,6.916666666666667,7.916666666666667,14.833333333333334,15.0,0.16666666666666607,shared
3698,14496652,1449665203.0,home,17.166666666666668,22.083333333333332,15.25,16.0,0.75,drive_alone
3699,14496652,1449665213.0,school,5.75,16.0,21.75,22.083333333333332,0.33333333333333215,drive_alone
3700,14496653,1449665301.0,home,17.083333333333332,14.616666666666667,7.7,7.833333333333333,0.13333333333333286,walk
3701,14496653,1449665311.0,school,6.666666666666667,7.833333333333333,14.5,14.616666666666667,0.11666666666666714,walk
3702,14496654,1449665401.0,home,19.416666666666664,17.0,12.416666666666666,12.75,0.3333333333333339,shared
3703,14496654,1449665411.0,school,3.75,12.75,16.5,17.0,0.5,shared
3704,14496655,1449665501.0,home,19.416666666666664,17.0,12.416666666666666,12.75,0.3333333333333339,shared
3705,14496655,1449665511.0,school,3.75,12.75,16.5,17.0,0.5,shared
3706,14496814,1449681401.0,home,14.666666666666668,16.333333333333332,7.0,8.35,1.3499999999999996,WTranW
3707,14496814,1449681411.0,school,6.983333333333334,8.35,15.333333333333334,16.333333333333332,0.9999999999999982,WSBusW
3708,14500861,1450086101.0,home,13.75,17.583333333333332,7.333333333333333,7.416666666666667,0.08333333333333393,shared
3709,14500861,1450086111.0,school,10.083333333333332,7.416666666666667,17.5,17.583333333333332,0.08333333333333215,shared
3710,14500862,1450086201.0,home,10.083333333333332,21.25,7.333333333333333,7.683333333333334,0.35000000000000053,drive_alone
3711,14500862,1450086211.0,school,11.316666666666666,7.683333333333334,19.0,21.25,2.25,drive_alone
3712,14500903,1450090301.0,home,17.03333333333333,15.133333333333333,8.166666666666666,9.0,0.8333333333333339,shared
3713,14500903,1450090311.0,school,5.966666666666667,9.0,14.966666666666667,15.133333333333333,0.16666666666666607,shared
3714,14500904,1450090401.0,home,17.03333333333333,15.133333333333333,8.166666666666666,8.333333333333334,0.16666666666666785,shared
3715,14500904,1450090411.0,school,6.633333333333333,8.333333333333334,14.966666666666667,15.133333333333333,0.16666666666666607,shared
3716,14511544,1451154401.0,home,16.25,15.25,7.5,7.75,0.25,shared
3717,14511544,1451154411.0,school,7.300000000000001,7.75,15.05,15.25,0.1999999999999993,shared
3718,14511853,1451185301.0,home,13.0,18.5,7.5,7.916666666666667,0.41666666666666696,shared
3719,14511853,1451185311.0,school,9.083333333333332,7.916666666666667,17.0,18.5,1.5,shared
3720,14511854,1451185401.0,home,13.0,18.5,7.5,7.583333333333333,0.08333333333333304,shared
3721,14511854,1451185411.0,school,9.916666666666668,7.583333333333333,17.5,18.5,1.0,shared
3722,14515512,1451551201.0,home,14.75,16.166666666666668,6.916666666666667,7.0,0.08333333333333304,shared
3723,14515512,1451551211.0,school,9.083333333333332,7.0,16.083333333333332,16.166666666666668,0.0833333333333357,shared
3724,14518053,1451805301.0,home,13.866666666666667,17.633333333333333,7.5,7.833333333333333,0.33333333333333304,drive_alone
3725,14518053,1451805311.0,school,9.333333333333336,7.833333333333333,17.166666666666668,17.633333333333333,0.466666666666665,drive_alone
3726,14518054,1451805401.0,home,10.266666666666666,21.233333333333334,7.5,7.833333333333333,0.33333333333333304,shared
3727,14518054,1451805411.0,school,6.666666666666667,7.833333333333333,14.5,21.233333333333334,6.733333333333334,shared
3728,14519373,1451937301.0,home,15.366666666666667,15.716666666666667,7.083333333333333,7.2,0.11666666666666714,shared
3729,14519373,1451937311.0,school,8.383333333333333,7.2,15.583333333333334,15.716666666666667,0.13333333333333286,shared
3730,14519374,1451937401.0,home,16.53333333333333,15.716666666666667,8.25,8.333333333333334,0.08333333333333393,shared
3731,14519374,1451937411.0,school,6.783333333333333,8.333333333333334,15.116666666666667,15.716666666666667,0.5999999999999996,shared
3732,14520343,1452034301.0,home,15.75,15.25,7.0,9.333333333333334,2.333333333333334,drive_alone
3733,14520343,1452034311.0,school,5.333333333333332,9.333333333333334,14.666666666666666,15.25,0.5833333333333339,drive_alone
3734,14520344,1452034401.0,home,15.333333333333334,15.666666666666666,7.0,7.166666666666667,0.16666666666666696,drive_alone
3735,14520344,1452034411.0,school,7.499999999999999,7.166666666666667,14.666666666666666,15.666666666666666,1.0,shared
3736,14525595,1452559501.0,home,17.25,14.25,7.5,7.583333333333333,0.08333333333333304,shared
3737,14525595,1452559511.0,school,6.583333333333333,7.583333333333333,14.166666666666666,14.25,0.08333333333333393,shared
3738,14525596,1452559601.0,home,20.5,15.5,12.0,12.25,0.25,shared
3739,14525596,1452559611.0,school,3.083333333333334,12.25,15.333333333333334,15.5,0.16666666666666607,shared
3740,14525597,1452559701.0,home,14.333333333333334,15.916666666666666,6.25,7.333333333333333,1.083333333333333,WSBusW
3741,14525597,1452559711.0,school,7.416666666666667,7.333333333333333,14.75,15.916666666666666,1.166666666666666,WSBusW
3742,14526684,1452668401.0,home,17.333333333333336,14.666666666666666,8.0,8.083333333333334,0.08333333333333393,walk
3743,14526684,1452668411.0,school,6.516666666666666,8.083333333333334,14.6,14.666666666666666,0.06666666666666643,walk
3744,14526685,1452668501.0,home,17.333333333333336,14.666666666666666,8.0,8.083333333333334,0.08333333333333393,walk
3745,14526685,1452668511.0,school,6.516666666666666,8.083333333333334,14.6,14.666666666666666,0.06666666666666643,walk
3746,14527164,1452716401.0,home,19.0,12.25,7.25,7.5,0.25,drive_alone
3747,14527164,1452716411.0,school,4.5,7.5,12.0,12.25,0.25,drive_alone
3748,14528743,1452874301.0,home,17.733333333333334,14.1,7.833333333333333,8.0,0.16666666666666696,shared
3749,14528743,1452874311.0,school,5.949999999999999,8.0,13.95,14.1,0.15000000000000036,shared
3750,14536351,1453635101.0,home,20.75,12.25,9.0,9.75,0.75,drive_alone
3751,14536351,1453635111.0,school,1.75,9.75,11.5,12.25,0.75,drive_alone
3752,14539124,1453912401.0,home,16.25,16.0,8.25,8.5,0.25,walk
3753,14539124,1453912411.0,school,7.0,8.5,15.5,16.0,0.5,walk
3754,14541723,1454172301.0,home,15.916666666666666,15.583333333333334,7.5,8.083333333333334,0.5833333333333339,bike
3755,14541723,1454172311.0,school,6.916666666666666,8.083333333333334,15.0,15.583333333333334,0.5833333333333339,bike
3756,14541724,1454172401.0,home,16.333333333333332,15.333333333333334,7.666666666666667,8.083333333333334,0.41666666666666696,walk
3757,14541724,1454172411.0,school,6.833333333333332,8.083333333333334,14.916666666666666,15.333333333333334,0.41666666666666785,walk
3758,14541725,1454172501.0,home,16.333333333333332,15.333333333333334,7.666666666666667,8.083333333333334,0.41666666666666696,walk
3759,14541725,1454172511.0,school,6.833333333333332,8.083333333333334,14.916666666666666,15.333333333333334,0.41666666666666785,walk
3760,14542244,1454224401.0,home,17.083333333333332,23.416666666666668,16.5,17.416666666666668,0.9166666666666679,drive_alone
3761,14542244,1454224411.0,school,5.25,17.416666666666668,22.666666666666668,23.416666666666668,0.75,drive_alone
3762,14544142,1454414201.0,home,10.75,22.0,8.75,9.25,0.5,drive_alone
3763,14544142,1454414211.0,school,12.0,9.25,21.25,22.0,0.75,drive_alone
3764,14544483,1454448301.0,home,16.6,15.15,7.75,7.916666666666667,0.16666666666666696,shared
3765,14544483,1454448311.0,school,7.083333333333333,7.916666666666667,15.0,15.15,0.15000000000000036,shared
3766,14545041,1454504102.0,home,21.299999999999997,20.283333333333335,17.583333333333332,17.9,0.31666666666666643,drive_alone
3767,14545041,1454504112.0,school,2.0500000000000007,17.9,19.95,20.283333333333335,0.3333333333333357,drive_alone
3768,14545432,1454543201.0,home,20.75,12.25,9.0,10.0,1.0,WTranW
3769,14545432,1454543211.0,school,1.0,10.0,11.0,12.25,1.25,WTranW
3770,14546884,1454688401.0,home,14.666666666666668,16.333333333333332,7.0,7.083333333333333,0.08333333333333304,shared
3771,14546884,1454688411.0,school,9.166666666666668,7.083333333333333,16.25,16.333333333333332,0.08333333333333215,shared
3772,14548743,1454874301.0,home,13.833333333333332,17.5,7.333333333333333,7.5,0.16666666666666696,shared
3773,14548743,1454874311.0,school,9.75,7.5,17.25,17.5,0.25,shared
3774,14551033,1455103301.0,home,13.383333333333333,18.416666666666668,7.8,8.016666666666667,0.21666666666666767,shared
3775,14551033,1455103311.0,school,7.783333333333333,8.016666666666667,15.8,18.416666666666668,2.616666666666667,shared
3776,14555403,1455540301.0,home,16.916666666666664,15.083333333333334,8.0,8.166666666666666,0.16666666666666607,shared
3777,14555403,1455540311.0,school,6.333333333333334,8.166666666666666,14.5,15.083333333333334,0.5833333333333339,shared
3778,14555404,1455540401.0,home,14.2,17.8,8.0,8.083333333333334,0.08333333333333393,shared
3779,14555404,1455540411.0,school,0.01666666666666572,8.083333333333334,8.1,17.8,9.700000000000001,shared
3780,14559153,1455915301.0,home,17.416666666666664,15.083333333333334,8.5,8.583333333333334,0.08333333333333393,bike
3781,14559153,1455915311.0,school,6.416666666666666,8.583333333333334,15.0,15.083333333333334,0.08333333333333393,bike
3782,14559154,1455915401.0,home,17.416666666666664,15.083333333333334,8.5,8.583333333333334,0.08333333333333393,bike
3783,14559154,1455915411.0,school,6.416666666666666,8.583333333333334,15.0,15.083333333333334,0.08333333333333393,bike
3784,14559943,1455994301.0,home,16.583333333333336,15.5,8.083333333333334,8.916666666666666,0.8333333333333321,WSBusW
3785,14559943,1455994311.0,school,6.216666666666667,8.916666666666666,15.133333333333333,15.5,0.36666666666666714,WSBusW
3786,14559944,1455994401.0,home,17.333333333333336,14.75,8.083333333333334,8.333333333333334,0.25,bike
3787,14559944,1455994411.0,school,6.166666666666666,8.333333333333334,14.5,14.75,0.25,bike
3788,14559945,1455994501.0,home,18.25,13.833333333333334,8.083333333333334,8.333333333333334,0.25,bike
3789,14559945,1455994511.0,school,5.333333333333332,8.333333333333334,13.666666666666666,13.833333333333334,0.16666666666666785,shared
3790,14566803,1456680301.0,home,16.0,16.0,8.0,9.0,1.0,shared
3791,14566803,1456680311.0,school,6.0,9.0,15.0,16.0,1.0,shared
3792,14566804,1456680401.0,home,17.75,15.25,9.0,9.25,0.25,shared
3793,14566804,1456680411.0,school,5.75,9.25,15.0,15.25,0.25,shared
3794,14567543,1456754301.0,home,15.083333333333334,15.916666666666666,7.0,7.5,0.5,walk
3795,14567543,1456754311.0,school,7.916666666666666,7.5,15.416666666666666,15.916666666666666,0.5,walk
3796,14572733,1457273301.0,home,14.500000000000002,0.8333333333333321,15.333333333333334,18.0,2.666666666666666,WTranW
3797,14572733,1457273311.0,school,3.25,18.0,21.25,0.8333333333333321,3.583333333333332,WTranW
3798,14572865,1457286501.0,home,17.333333333333336,14.75,8.083333333333334,8.25,0.16666666666666607,shared
3799,14572865,1457286511.0,school,6.0,8.25,14.25,14.75,0.5,bike
